customer_id,avg_transaction_value
C5435,2650.692500
C4724,2483.723571
C6836,1823.047500
C2189,2792.791250
C2864,2734.207500
C8034,2800.522353
C7935,2663.177778
C5753,2094.017500
C3721,2180.372000
C8395,3043.103125
C1863,1942.540000
C1629,3714.648182
C5717,2435.715385
C9679,2777.924286
C5212,2336.236250
C8405,2273.385714
C4273,2712.783750
C7363,3151.150588
C1249,3022.663333
C9176,2150.905455
C7534,3202.131818
C9103,1601.710000
C2921,2756.811667
C1385,2920.738462
C6197,1722.484444
C5703,1778.681111
C9858,2291.288571
C4128,3342.141429
C2964,2689.560000
C4931,2194.391111
C1394,2646.460714
C8699,2926.437647
C1028,2108.027500
C9603,3337.221000
C5412,2342.931667
C2838,3087.959286
C1684,2596.061333
C2493,2385.314500
C7013,2413.171538
C4331,2814.345000
C4674,3215.388889
C1876,2007.592857
C3354,2361.777000
C5641,2805.596429
C5102,2884.397500
C9798,2338.796667
C9215,2468.411538
C3895,2688.604000
C4568,2167.384000
C5442,2436.940833
C5627,2917.632500
C6049,2785.343750
C3698,2957.102500
C1502,1540.483750
C2683,3048.482500
C2840,2337.526875
C7082,2593.836667
C3763,2661.545000
C8264,2376.221429
C3053,1336.454444
C5661,2701.042632
C4954,1860.960909
C8204,1789.848182
C3432,3529.238571
C8658,2847.800000
C6955,1761.835000
C9563,2778.395000
C7349,2382.289375
C4229,2253.482308
C9863,2509.233182
C1237,1968.217000
C1839,2517.866471
C4199,2236.153000
C9886,2115.590000
C3955,2243.406154
C4318,2389.854444
C3647,2739.188182
C2482,2462.695714
C2336,2598.155000
C6495,2678.651538
C3858,3215.064167
C9670,3085.744737
C7214,3184.333333
C1582,3815.760000
C1433,1550.111667
C3066,3185.445000
C1915,1918.673846
C7705,2565.715714
C9756,2792.667273
C6194,3557.128333
C1521,2309.302727
C1768,3517.924375
C9673,3138.903125
C9165,2546.839375
C1041,3168.687692
C6814,3832.913000
C3910,2826.737692
C7261,2622.402667
C1801,2694.108571
C2158,2676.467059
C3440,2620.816842
C5578,2419.478889
C5179,2285.668000
C5183,1962.125333
C4965,1958.337692
C2826,3016.370714
C8427,2484.950000
C9006,3108.028889
C2267,2130.587273
C8998,2809.416667
C5054,2590.463889
C9170,1648.873846
C6113,1761.849000
C9598,3253.130000
C9099,2929.602353
C3911,2169.792857
C4763,2661.613846
C8748,2865.519091
C3422,3281.751250
C5178,2524.275714
C6736,3114.034286
C3185,2294.614000
C6980,2487.553333
C2293,2460.820000
C4551,2504.580000
C8896,2977.168750
C3209,3398.618462
C8643,2770.166429
C2882,2145.758462
C2861,2509.074000
C5492,2578.747895
C4316,2629.474545
C6570,2106.754615
C4386,2131.312000
C6238,2121.473571
C1595,2233.287500
C5381,1782.552000
C4616,2276.438125
C6912,3489.874375
C9162,2098.399286
C4528,3175.891111
C2043,3210.164000
C2673,3006.072000
C6653,2780.043333
C6731,2496.281250
C3779,2604.819091
C9625,1647.545385
C3156,2319.482727
C9515,2656.123571
C9057,2054.336154
C7063,3207.758000
C7086,2551.259231
C5494,1976.411333
C3821,1736.556154
C1631,2951.313333
C7401,2310.117727
C6542,3169.832353
C9769,2838.322727
C9185,1829.597826
C7006,2120.871000
C7570,3149.881000
C5560,3046.999333
C5976,2024.082000
C3851,2909.850000
C3538,1615.800000
C5487,3221.729000
C2302,2680.045556
C1686,2634.536667
C8174,3189.425455
C6928,3318.046000
C2962,1929.713333
C7495,3687.771538
C3019,1720.540000
C2392,1893.267500
C2180,3285.068571
C8382,2342.696250
C6529,2523.576667
C9450,3337.048750
C9458,2730.736667
C6718,2231.396154
C6112,2106.275294
C2629,2473.635833
C6587,2607.716364
C3831,3091.147333
C3162,2158.182000
C9576,2453.859000
C3159,3180.189167
C6168,2419.673636
C7714,2512.746250
C7893,1418.751667
C3870,1992.687222
C8511,2477.776316
C6152,2438.542857
C7518,2243.206316
C4065,1644.252857
C4190,2956.577500
C1891,2718.948182
C8791,2674.313846
C7778,3466.514000
C3528,2422.720000
C9707,2145.517500
C8589,2334.953889
C6331,1978.684545
C3898,2309.130000
C4097,2517.031250
C3532,2785.655417
C3197,2577.642500
C2494,2606.468000
C8087,2636.381818
C2193,2610.079091
C8404,1192.982941
C1961,2093.595000
C4734,3448.103750
C8189,1984.514545
C6954,2110.803636
C5935,2823.580833
C8856,2356.375714
C4934,2916.920833
C3690,2152.857778
C5389,2282.644706
C5100,2368.406154
C5116,2514.305385
C7911,2044.521000
C1797,2395.888750
C2923,3552.430000
C4485,2728.846667
C2999,3583.275333
C8617,2877.155556
C1591,1961.126250
C8818,2330.389167
C5715,2193.607500
C9212,3518.571429
C5957,1944.637692
C3352,2235.746250
C2092,2037.637500
C3669,2410.093750
C6429,3018.145714
C8482,3000.630000
C3492,2637.956923
C8705,3101.314000
C9430,2406.648000
C9275,2469.571538
C8898,1997.024667
C6898,2237.256667
C6185,3145.364667
C4340,2637.760000
C4492,3356.554167
C7874,2120.908500
C3277,1590.489000
C7616,2818.742143
C1674,2146.050833
C2364,2875.389231
C3258,1400.670000
C7896,3003.537273
C5370,2557.959231
C7406,2259.017143
C9726,2261.308750
C8749,2146.153636
C7436,2650.801538
C2362,3192.847273
C9520,2058.843636
C6689,2983.621250
C2827,2749.810000
C4917,2319.717778
C5162,2956.962500
C4155,1935.957222
C4607,1910.870000
C8091,2113.894545
C2656,2999.516154
C4530,2735.624286
C4116,1847.978333
C4751,3609.197273
C2526,1990.817500
C8698,2510.451429
C4586,1264.272143
C5914,2450.417273
C3344,2056.307647
C7700,2169.112222
C6325,2918.809000
C1889,1576.924000
C6466,3328.150625
C2390,2512.523846
C2638,1853.512857
C9913,2118.717000
C3180,1729.721667
C9373,3167.729000
C8672,2124.676667
C7592,2090.028571
C9782,2525.331333
C2603,2381.917273
C5806,2624.057333
C3756,2701.330000
C5460,1441.831667
C1336,2953.171000
C1627,2919.400000
C7906,2370.674545
C3181,2479.791000
C2387,2866.960000
C3365,3133.235625
C8985,2628.175000
C2665,2475.942500
C4569,1743.331667
C4173,3188.837500
C7076,2849.764286
C3817,2039.317273
C2781,2325.573077
C8257,3144.635833
C1187,2294.031765
C6902,3256.479333
C1004,1581.884545
C8366,2355.679444
C4843,3009.711250
C8871,2057.451364
C1753,2236.067222
C1824,3488.079231
C6132,1767.446667
C6786,2277.775789
C6665,3421.706429
C8876,2840.853846
C9787,3046.611429
C7109,2016.898889
C3710,2423.906429
C7722,2606.408333
C6268,1575.484000
C3676,2426.866250
C7434,2197.120909
C1535,2467.523158
C1146,3193.733333
C9136,3520.293000
C5652,2878.764444
C5742,2193.388824
C2606,2425.850833
C2798,2034.928333
C4188,2795.225556
C3451,2348.732941
C8128,2679.345000
C4631,2632.110769
C2938,2599.065000
C5859,2543.353636
C1792,2525.755000
C1058,2676.123750
C8903,3240.586250
C3460,2193.460000
C2366,2045.704706
C5716,1913.262727
C5004,2312.209091
C2816,2333.063684
C5673,2366.368889
C2584,2054.700000
C4666,2512.479130
C9700,3570.056471
C4765,2479.841111
C9925,2818.206667
C8551,2428.227500
C1461,1916.154375
C2505,2891.837143
C1318,2780.312667
C7206,2374.207000
C4989,2286.637333
C3806,2288.308182
C5777,2023.818125
C6332,3551.556667
C9193,2806.489286
C7445,2582.809333
C1345,2514.664615
C9389,2004.794000
C2418,2617.441429
C9213,2345.718750
C5827,1614.852500
C6398,2961.718571
C5096,3196.970000
C6320,3270.299000
C6177,1499.774286
C3404,2059.413333
C7806,2165.855000
C1903,2759.008667
C4474,2735.426154
C7673,1537.798750
C3039,2576.707000
C1256,3474.257143
C2547,2288.838000
C7285,2315.676667
C7711,3164.896364
C1169,2326.810000
C2195,2446.748095
C6096,2629.872857
C8008,2758.538889
C9543,1731.481000
C1726,2064.055000
C2688,1595.261818
C5805,1911.877778
C6261,2721.269286
C6195,2295.895556
C5504,2136.621818
C8367,1872.223077
C2234,2060.702500
C7688,2862.155714
C9335,2486.207222
C9033,3059.477778
C8772,1797.666154
C9425,2586.086923
C1780,1883.404286
C1388,2126.041765
C2689,2714.059375
C7913,1575.685000
C9570,1911.384167
C7334,2605.405000
C6054,1975.950000
C6300,3055.196364
C3331,2624.523846
C6571,1973.205714
C9343,2585.722000
C8362,2668.771667
C5775,3152.077333
C4750,2566.043529
C5264,2148.708571
C9701,1987.970000
C2168,2649.752381
C6787,2900.111429
C3636,2989.091875
C5749,2723.635000
C8147,2945.438182
C3481,2871.488462
C8916,2143.620000
C2524,3706.232308
C8676,1603.999091
C3982,2566.431818
C2422,3020.024000
C2402,2916.870000
C7647,3383.425000
C4236,2300.295000
C7307,1953.369091
C8029,2133.594615
C6477,2904.645000
C6150,2666.074167
C6114,2793.466923
C3136,3417.316667
C8135,2611.703889
C1806,3122.662500
C6670,2147.230000
C7127,3376.730000
C5662,2615.683333
C2488,2371.922500
C6310,3247.906250
C6945,2502.048333
C3333,3731.053636
C2823,2277.216000
C3954,2068.383077
C5854,3469.093333
C3554,2395.716667
C5838,2603.937000
C2222,2816.698571
C9556,3590.872500
C3204,2120.966667
C7820,2053.612105
C6517,1994.856111
C9626,2408.879091
C7750,3410.179412
C4478,1680.057778
C3383,2502.360000
C7939,2677.122778
C3641,4448.370833
C9297,2241.277059
C3446,1973.877500
C8552,2070.738333
C7784,1907.462667
C2311,2534.183333
C2167,2186.003750
C2639,2105.248125
C9528,2346.210714
C4610,2789.127222
C8323,2376.382500
C9219,1886.248462
C5584,1786.418235
C4957,3191.137778
C6068,2192.868462
C1660,2871.464545
C1450,2986.981538
C7938,2091.021538
C8652,1832.802500
C8294,3114.365714
C5237,2388.329474
C7049,3983.318000
C1193,3515.055455
C3507,2017.510000
C4803,1773.820000
C8759,4296.276923
C4914,2841.170000
C5951,4185.623000
C3559,2406.497500
C8421,1905.317143
C1280,2633.065385
C1728,2465.847273
C1341,3181.855789
C2593,2664.883077
C2417,2586.458571
C3938,2674.331538
C7957,3354.432727
C5704,2361.675000
C6964,1821.545000
C8244,2377.138750
C1468,2555.988333
C8812,3192.818500
C5260,2260.410000
C6750,3428.828333
C6281,2851.662000
C8074,1671.876429
C2258,2403.107692
C8451,2580.912308
C8327,1787.293125
C5499,2888.960667
C8084,2486.162143
C2453,2356.448667
C8349,2116.068889
C7244,2168.329286
C3883,2328.291429
C9884,1557.788571
C4554,1955.201333
C5267,2340.920714
C6108,3338.191429
C4936,3631.638000
C6709,3735.555714
C2627,2246.916000
C1998,3090.644615
C5944,2681.503750
C9392,2466.917895
C1051,1707.654286
C5033,2956.175000
C7501,2535.828889
C7936,1452.859167
C2847,2638.284000
C5820,3004.659231
C7888,2468.443333
C7197,1806.560000
C3597,2186.466000
C5893,2205.962500
C5856,3795.124444
C4371,2971.002941
C4580,2562.405625
C4768,2414.626250
C4722,2616.952500
C8764,2762.885263
C3337,2426.000833
C5842,2962.989000
C6685,2385.619412
C4638,2033.890769
C6992,1682.318462
C7542,2266.764615
C7446,2370.209000
C5438,2301.329333
C5726,2927.855000
C6556,2515.417692
C1527,2044.780000
C7811,3232.798667
C2319,2374.591667
C1312,2050.280000
C8745,1204.985455
C5231,2465.558125
C3170,1860.215556
C4194,1985.542857
C6003,3253.922000
C2946,3353.152500
C6339,3292.918125
C7226,3463.816111
C3585,3245.183500
C5992,2538.407143
C1568,2135.560909
C9833,2445.467500
C7107,1967.651667
C6410,2555.626429
C9559,2292.984286
C3728,2335.460000
C5002,2420.825333
C4709,2881.103889
C2056,1507.463000
C2735,3099.798000
C9448,2733.960714
C4100,2639.498889
C6351,2871.171053
C1179,3197.599231
C8256,2567.240833
C5014,2649.615000
C2713,2283.326800
C7953,2508.324000
C6275,4448.237500
C3083,3052.603750
C3566,2428.740769
C8109,2351.526364
C7652,2221.505714
C1291,2775.981333
C7278,2004.175000
C5543,2936.864118
C7137,2914.283750
C1293,2619.302143
C8555,2867.273000
C6897,3030.443077
C8331,2784.136923
C9353,2968.479375
C5095,1501.990769
C9928,2140.404286
C7158,1976.190769
C3158,1495.430000
C2915,2360.712500
C5299,2144.015000
C1646,2070.408125
C8335,2233.987500
C6468,2775.063529
C6977,3304.664286
C1204,3046.986923
C3472,2076.404286
C8282,2996.636364
C5085,2923.510000
C2809,2222.095000
C2889,2348.881538
C6161,3200.696667
C8525,1879.933333
C1964,2748.745385
C4162,2978.050769
C2209,2854.257143
C2217,3621.040000
C5086,3371.043077
C6795,1872.870000
C2153,3308.720000
C4009,2731.462500
C2284,2249.732000
C3807,3056.838333
C4174,1993.854000
C4329,2510.205000
C8860,1025.986667
C8636,2044.813636
C3726,2584.117857
C9076,3612.154000
C3268,2980.506364
C5642,2386.691500
C7078,3067.195500
C7484,2692.343529
C4629,2944.975000
C4746,2747.095333
C8152,2922.145000
C2685,2840.112222
C4357,2281.177500
C7677,2075.095294
C8554,2647.648235
C6996,2450.486250
C3257,3237.565000
C7952,2088.627333
C1344,2062.108333
C2480,2633.687059
C2328,3060.702222
C4310,2772.546667
C7237,2423.354667
C8915,2170.321875
C3290,2182.275000
C5449,2384.751579
C5907,2276.179333
C6458,3378.950000
C4832,4874.881667
C1635,1828.435556
C8252,2573.702727
C6561,2221.078333
C5276,2453.086875
C4465,1982.315000
C4486,1653.980000
C7421,2789.600000
C2386,2440.193125
C4244,1908.935385
C6771,2338.179286
C7255,1976.292308
C3286,2989.326111
C9548,2419.667333
C3715,1874.206364
C9578,2688.678571
C9039,3351.481176
C2046,2147.579000
C1497,1641.956250
C4251,3680.887000
C2951,1341.878182
C8253,2750.248000
C3790,2450.313333
C8746,2895.825000
C7108,2165.386667
C2149,3530.475455
C6050,2236.422222
C2583,2408.368333
C5509,2596.172500
C6583,3247.896667
C4078,2670.931111
C6909,2310.328125
C1835,3046.573333
C8365,3106.757000
C8790,3034.292727
C4365,1852.130000
C1942,2555.175000
C3635,2523.855333
C5841,2596.123077
C3810,2126.414444
C1551,1828.430000
C4784,2380.882778
C6598,2989.227273
C2541,1861.352143
C9923,1855.776667
C2063,2950.310833
C2837,3897.349231
C7971,2151.977500
C6328,2229.484167
C2697,2477.767333
C1007,2619.477143
C6423,1888.271667
C6733,1857.804615
C2569,3006.927857
C8605,3078.545833
C5397,2371.040769
C6203,3099.086154
C1054,2377.208333
C2136,2070.245714
C4565,3375.489167
C6942,1930.508182
C2605,2740.850714
C5921,1836.228333
C3254,2232.029091
C5656,2395.620714
C6632,2197.979091
C5925,2190.925000
C2934,3693.790909
C4912,2404.609286
C7644,2648.220000
C2337,2642.447692
C1510,2350.264706
C7849,3044.016923
C5309,2243.983077
C2250,2666.465833
C4366,2146.680000
C2621,3260.696154
C8018,2652.112857
C8734,2280.465556
C6486,3060.010556
C6487,2741.120909
C2896,1956.678750
C3542,1776.350000
C7472,2557.070000
C7877,2715.642000
C1319,1901.343571
C4135,2482.988462
C5144,3782.461818
C6917,3172.405833
C8677,1880.584000
C3059,2638.753333
C1155,2728.674545
C6124,1698.819000
C8121,1826.963333
C7171,1437.360769
C1904,2076.564444
C5348,2075.605000
C4579,3153.986923
C1653,1791.762308
C4402,2231.081176
C4417,2461.791429
C5188,2683.993889
C9672,3023.537000
C5696,1176.863333
C2841,1453.370000
C9793,2661.640000
C7552,2573.291429
C5027,1853.828571
C6870,2308.692727
C1338,1983.182500
C5500,2959.210909
C2552,3359.344667
C3298,1721.361053
C8078,2433.821111
C5303,3225.238125
C4799,2361.697333
C8492,2922.644286
C7065,1944.342727
C9589,2872.871875
C7456,2533.303333
C1800,1581.581538
C7572,2496.624545
C4181,2472.514118
C5072,2290.535000
C3191,3320.206667
C9285,2193.676364
C3232,1730.301667
C6070,2339.374545
C6158,3028.015000
C7992,3201.298462
C3770,1846.035000
C8142,3019.836154
C7799,3009.410000
C8947,1129.038750
C8441,1978.366000
C4219,2759.924444
C3237,2963.824000
C9868,2141.756000
C4886,2278.595714
C4255,2172.236667
C8233,2950.776364
C5020,2206.253158
C9542,3297.887500
C9119,2647.025000
C1241,1475.480000
C4172,2249.708333
C3706,2776.928462
C3498,3117.714286
C2429,2524.368824
C4157,3264.396364
C3461,3419.617500
C6260,2263.676923
C6972,2985.034444
C3516,3047.622857
C4556,2442.918182
C1178,2278.073750
C6444,3218.032667
C9836,2097.757778
C1487,1064.428182
C1027,3110.570833
C1607,2097.072308
C8855,2281.318571
C6435,3003.016316
C7924,1577.572727
C7033,3059.903846
C6764,1828.466250
C4410,2740.836667
C1374,3224.092308
C7608,2927.882222
C8980,2673.691111
C2029,2586.421429
C7821,2006.976923
C1883,3297.064000
C4307,3272.853750
C8333,3234.564286
C2345,1226.424545
C1531,2726.540833
C3517,3431.030000
C3395,4185.997273
C1650,3488.440000
C7966,2621.433333
C9647,1819.687059
C8735,2310.141333
C1799,2578.440000
C6488,3273.076667
C4745,2240.640000
C8260,3594.421818
C8702,2588.960588
C8725,1959.437000
C3629,2913.845000
C6452,2254.446000
C6957,2675.257000
C2520,2772.176111
C9566,2089.887143
C4079,4028.272500
C5473,3967.802500
C7336,2440.744667
C6315,3136.287143
C6378,1464.246923
C7730,1675.417222
C3802,2396.945385
C3271,2032.432000
C4926,3403.452500
C8894,2027.732727
C7776,2390.276667
C7227,1694.624444
C6901,2951.468750
C4683,1796.151333
C7191,2248.827222
C5524,2864.462500
C8626,1779.868889
C6520,2856.212000
C2227,3093.524167
C4692,1603.711000
C8996,2419.776000
C4856,1997.996364
C1247,2469.830000
C3366,2046.404286
C7144,2317.940909
C8082,3287.085833
C7207,2487.071429
C9751,2517.668571
C6395,2945.834375
C1366,2525.530667
C4477,2906.656667
C1339,2772.665556
C4736,2607.281000
C5324,2379.737895
C3991,1793.398462
C2035,1994.530769
C7130,2314.291000
C3293,1796.372857
C4184,3417.565000
C6093,2298.936667
C8606,2349.752000
C8549,2464.996364
C8317,2631.628333
C6340,2705.575625
C1229,2816.597000
C2844,2514.875833
C4057,2225.418750
C2918,1766.876923
C8619,2716.952727
C1277,2536.423846
C7613,2168.728333
C6932,2339.888000
C3571,2472.899333
C2835,1895.364000
C4850,2737.682778
C3589,2592.400000
C5168,3344.500000
C8129,3332.042941
C8496,2856.572857
C7610,2025.672500
C8215,1624.832727
C6545,2253.745000
C7853,2779.164286
C1610,2462.150769
C3681,2578.636364
C5038,1480.640000
C1236,1925.840000
C9976,890.227500
C6790,2776.653636
C1402,2582.440833
C4809,1844.492000
C6102,1825.777143
C2815,2785.663846
C3473,2842.914000
C8598,2416.259000
C1039,1445.059000
C4459,2835.676667
C9397,2895.793889
C4585,2088.921818
C4538,2676.723333
C4801,2191.468182
C6613,1733.338421
C6493,1747.407500
C1564,3061.803333
C5863,1709.367143
C2373,2836.122941
C5563,2826.920000
C3296,2377.124444
C8272,2298.390000
C8921,2974.580000
C4867,2132.272727
C6237,2632.805385
C5953,1785.798947
C3592,3065.938462
C4339,2595.772941
C4051,2115.898571
C6043,2557.834444
C3108,2290.271667
C5869,3641.998750
C5364,2380.502500
C2312,2611.696000
C5454,1728.211333
C5770,2446.467000
C7660,2415.673636
C8494,2815.361250
C9655,1867.543636
C7538,2336.005714
C9549,2641.338462
C1968,2534.837778
C2115,2712.862500
C7143,1970.164000
C4826,2050.305385
C7993,3111.610000
C8309,1814.824667
C7841,2612.254286
C2356,2810.448750
C7770,2014.897778
C4994,2494.711765
C3595,2712.232500
C7808,2833.265000
C5360,2622.650833
C4992,2489.451053
C3313,1260.321667
C7056,2546.282000
C6498,1832.972000
C4553,2912.269000
C8246,2309.493333
C3089,3308.380588
C4246,2933.712222
C1981,2198.490455
C2499,3062.830769
C9328,2659.208000
C9289,2609.797857
C8901,1293.886000
C9735,2385.613636
C6058,2896.760909
C6217,2842.985455
C4811,2216.258000
C8601,2717.302667
C7099,2241.958750
C1398,2775.391250
C6286,3030.536111
C6361,2333.252500
C2221,3258.997647
C4196,2237.787000
C1415,2232.389091
C6164,2352.202222
C3179,3186.410000
C3347,2376.487692
C1530,2457.774545
C7932,2167.838750
C4512,2004.221818
C9319,1659.937778
C1403,2679.414000
C3816,3186.326154
C6757,2567.821875
C6393,2593.613750
C6537,2567.252500
C1956,1749.744545
C6658,2234.797059
C6638,2699.986471
C4475,2912.122308
C3772,2201.716250
C3757,2925.217778
C3828,2564.158462
C9633,1807.316000
C9837,2719.550000
C3284,3912.675000
C4710,1927.838333
C1022,2655.087778
C1687,2517.292500
C6770,2875.738000
C2686,2342.357857
C2528,2340.446471
C9284,2994.831053
C5023,1994.993077
C2565,2346.731429
C8864,3093.243077
C8245,2823.440833
C6179,1813.848000
C5853,2383.991000
C5070,2700.897273
C3815,1713.824615
C5744,2584.375000
C3730,3478.983077
C6840,1459.917000
C1906,2802.358571
C2922,2095.739333
C2306,2425.507000
C8620,2681.838333
C1639,2587.340000
C1475,1827.564167
C6581,2374.116667
C4056,2196.948000
C2174,2955.466364
C5546,1683.328571
C6010,1932.057143
C6279,2880.419412
C1537,2934.411667
C1228,3366.905000
C2071,1642.865000
C3869,2288.865385
C1082,2382.524615
C3522,2861.324615
C8292,2667.647857
C3292,2394.421429
C8792,3108.730667
C6876,2526.597273
C1025,1784.163846
C9723,3028.973077
C8293,2020.113571
C8951,3689.627143
C5135,2763.333158
C9912,2264.781000
C2468,2939.875000
C4028,3011.034286
C2394,2102.875000
C3294,2312.169167
C8736,2065.948333
C7045,2410.553636
C8771,2477.880909
C6235,1335.880714
C4841,1885.561667
C9996,1857.877500
C5530,1800.787778
C8059,2304.645882
C7353,3103.947500
C9564,2172.628462
C9585,1869.660714
C2620,2295.501818
C9337,2504.643333
C7554,2257.760769
C5415,2309.590833
C4121,2554.330000
C1094,2984.064615
C1206,2732.022222
C4762,2584.611111
C6022,3040.692353
C9184,2973.572143
C7170,2227.817143
C7067,2268.480000
C4696,1808.624444
C4605,2313.180000
C7974,2538.876111
C6993,2417.315385
C1380,2344.860000
C2522,2472.944762
C3520,2559.367857
C1214,2729.154118
C4807,1818.617692
C8700,1930.580000
C6381,1672.425455
C9243,2567.903500
C9946,1650.428500
C9764,2564.105455
C9739,2439.851333
C8992,2771.870000
C3221,2268.259000
C9032,1822.231111
C2973,2136.163846
C5129,2544.194118
C8712,3648.921429
C3971,2160.746429
C2604,3045.490000
C9307,2834.348000
C4198,2971.319091
C2076,3335.384444
C2653,3438.086364
C4853,2501.412778
C9105,1746.151538
C4805,1744.361000
C2247,1916.066429
C5768,2401.343846
C5947,2414.935238
C4837,2865.002727
C5108,2828.615000
C1731,2896.750000
C7997,3452.176190
C3739,3094.379444
C8437,2706.410714
C9558,1797.136667
C1478,3032.053529
C1869,2738.217000
C2315,2225.304667
C4719,2242.393125
C2949,2248.803077
C3421,2958.907500
C3494,3214.108333
C9759,2407.283846
C8486,2393.580526
C9273,1625.438889
C1645,2410.090000
C9931,1347.674167
C7277,2875.333333
C9016,2111.180000
C4620,3680.150000
C7632,2576.243636
C6627,3044.247000
C5915,1179.662500
C7422,2610.695000
C4557,2340.283000
C2471,2257.697857
C4893,1693.461765
C2186,3067.787500
C1838,2705.163636
C3575,1842.472222
C1078,2187.281111
C6159,1416.127000
C8445,1711.107500
C9834,2451.974286
C6062,1528.035000
C3418,2170.698571
C4370,2000.315385
C4820,3618.170000
C5804,2026.324286
C6389,2465.439444
C6935,1966.685333
C2288,2624.412500
C7540,2724.938750
C7125,1608.040000
C4011,2670.295833
C8480,3219.640000
C8656,2445.794375
C9934,1995.629333
C9860,2245.529286
C7609,3436.050625
C6797,2207.352353
C6353,1556.754615
C3398,1405.384545
C1722,2897.546923
C5959,1974.007778
C1139,3251.887857
C7627,1693.702500
C8688,2411.589231
C8650,2172.295333
C7165,2302.725000
C1886,1401.831538
C4400,1627.457778
C5905,3727.147500
C5774,2686.344286
C2590,1700.194000
C9594,2934.337273
C8100,2320.658824
C3034,2722.221429
C6357,1308.721429
C3030,1649.237000
C7881,2457.700000
C3088,2872.978824
C6834,2164.042308
C7133,1885.852143
C8868,2521.590833
C5665,1460.388000
C9620,2653.993125
C1183,2522.180588
C8203,3151.819231
C3300,2877.010000
C4085,2251.418889
C6089,1913.299375
C4089,2463.971111
C6299,2987.070588
C2596,1616.708571
C3992,3052.843684
C8194,1978.470769
C7122,1814.555238
C2747,2966.536364
C4813,2333.880833
C2635,3059.541250
C9355,2034.636923
C9097,1929.690714
C8198,2570.213571
C1664,2810.505000
C6938,2528.022727
C4680,2554.916000
C8372,2144.845833
C9258,2131.206000
C2935,2214.232500
C5380,3287.628333
C9614,2491.930000
C1253,2402.573000
C5678,2207.205000
C7607,2077.682353
C5293,3225.852500
C6018,2614.846250
C3994,2041.104118
C5337,2223.770833
C8153,2821.588182
C9169,3120.280000
C2070,2388.072353
C4476,2411.470588
C6166,1742.347778
C1890,3052.958333
C8507,2553.217143
C8501,2429.272500
C1295,2945.813571
C1927,2096.474444
C7943,2826.083750
C4309,2680.102500
C5692,2446.051111
C5980,2925.095714
C5210,1826.130000
C2101,2633.617895
C4030,2299.897333
C3621,2149.917500
C2464,2349.637143
C5379,2156.567368
C9145,2791.383333
C9873,2147.222500
C7708,3163.345833
C9639,2605.997000
C2363,2719.187500
C4967,2380.518889
C5326,1521.876667
C7163,2032.795000
C8811,2464.490000
C6601,3244.133750
C1012,3034.749000
C4619,1931.248333
C2787,2744.181875
C3244,3184.445714
C5833,1988.602308
C6511,2473.310909
C9526,3130.068889
C1988,3101.327059
C5908,2091.805000
C7915,1459.615455
C6911,2188.022500
C1411,2571.872857
C2106,2513.217368
C8924,3125.583571
C6781,2367.177692
C1205,2666.110909
C2310,1838.186667
C4013,2482.981250
C7959,1507.001111
C5190,2297.646154
C2958,3866.745455
C5423,1596.425714
C3931,2363.775333
C8613,2500.794000
C4378,2466.240714
C2159,3191.877333
C7890,2381.283750
C1330,2338.494545
C3111,2328.178824
C6098,1867.800000
C4091,2807.605000
C6414,3002.514762
C4304,3357.745263
C2269,1852.643750
C5982,3202.182727
C9177,2201.928571
C7044,2664.029231
C1825,3270.736875
C7358,2239.098824
C9796,3176.805000
C2239,2162.796667
C1616,2068.641667
C3080,3414.380000
C6565,2860.548571
C7852,2980.943077
C8886,3659.066250
C2470,2475.810000
C8028,2485.723750
C8596,3708.082000
C7450,2623.768182
C7089,2209.318333
C4455,3112.895000
C2708,2754.945385
C8793,3510.154545
C5945,2865.285000
C3539,2434.667500
C6564,2712.856000
C2273,2563.340909
C7606,2002.716250
C8545,2592.232857
C6176,2292.590000
C4185,2534.115556
C6009,3274.085000
C1931,3506.433571
C4960,2432.949000
C4833,3349.520000
C7757,2789.487857
C5503,2147.126667
C5590,2299.853529
C7297,3438.302500
C1434,2570.042500
C4380,2610.804167
C2486,1725.932500
C2175,2706.221667
C4080,3628.689091
C6333,2167.274000
C9063,3405.827500
C1302,2541.515385
C6615,2633.456667
C5534,2125.393000
C4012,3107.476250
C7805,2479.740000
C6494,2239.755556
C5094,1305.103077
C3114,2732.534167
C3833,2338.954000
C2690,1988.245455
C2083,3110.589333
C7779,2532.178462
C6004,2634.626000
C7668,2705.098462
C5246,2895.287143
C2181,2773.452500
C2658,2862.946667
C6505,3586.971250
C6855,2240.598889
C3183,2186.611538
C2154,2822.480000
C9453,2593.730714
C8504,3142.484286
C2439,3273.181111
C9935,2860.291429
C5625,2361.092632
C5818,2840.673333
C2004,2067.520909
C2762,1817.343333
C6370,2131.607222
C2987,2182.230000
C7294,2912.268750
C5319,2677.631429
C1315,2441.457500
C9695,2349.198333
C9669,1653.116154
C7096,1457.725000
C7301,1999.221250
C3906,1600.440000
C9797,2284.357000
C7494,2723.995385
C9029,2372.832778
C7376,2579.737778
C6026,2657.975000
C9279,3456.500000
C4816,2030.630909
C9059,2612.215333
C3020,2737.870667
C4609,2427.610000
C8770,3269.590000
C5828,2075.920000
C7050,2607.018889
C4134,1060.867500
C3880,2562.970000
C4715,2477.471250
C1971,2866.723636
